full_name,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,style,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,run_id,run_number,run_attempt,head_sha,created_at,run_started_at,status,run_conclusion,event,head_branch,html_url,extracted_at_utc,queue_seconds,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,run_duration_seconds,runner_labels_union,instru_job_count,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality,first_test_step_started_at,ttfts_seconds,ttfts_source,modified_ttfts_seconds,modified_ttfts_source,modified_ttfts_quality,jobs_to_anchor_job_count,jobs_to_anchor_job_count_source,instru_started_at,instru_ended_at,test_exec_started_at,test_exec_ended_at,pre_test_overhead_seconds,core_instru_window_seconds,post_test_overhead_seconds,instru_exec_sum_seconds,instru_exec_window_seconds,instru_exec_step_count,env_setup_sum_seconds,artifact_sum_seconds,third_party_job_count,third_party_job_names,third_party_provider_job_count,third_party_provider_job_names,stage3_extracted_at_utc
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,21039915993,2408,1,a5c28db148ac53a775b8deb46804acbff6df4841,2026-01-15T17:14:23Z,2026-01-15T17:14:23Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/21039915993,2026-03-06T05:55:24.499358+00:00,0,982,success,step_name_anchor,410,1422,ubuntu-latest,1,1,Build and test,Run instrument tests,360,360,2026-01-15T17:30:45Z,2026-01-15T17:36:45Z,0.253165,Build and test,2026-01-15T17:14:26Z,job_started_at,979,exact,2026-01-15T17:14:26Z,2026-01-15T17:38:08Z,1422,jobs_window,0,982,success,step_name_anchor,360,1422,ubuntu-latest,1,1,Build and test,Run instrument tests,360,360,2026-01-15T17:30:45Z,2026-01-15T17:36:45Z,0.253165,Build and test,2026-01-15T17:14:26Z,job_started_at,979,exact,2026-01-15T17:30:45Z,982,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-15T17:30:45Z,2026-01-15T17:37:35Z,2026-01-15T17:30:45Z,2026-01-15T17:36:45Z,0,360,50,360,360,1,360,3,0,,0,,2026-03-06T05:58:05.857417+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,21022246200,2404,1,a77058f4316cbcd4074ac92534a3154fd49b05ae,2026-01-15T06:41:17Z,2026-01-15T06:41:17Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/21022246200,2026-03-06T05:55:24.821223+00:00,0,973,success,step_name_anchor,391,1391,ubuntu-latest,1,1,Build and test,Run instrument tests,348,348,2026-01-15T06:57:30Z,2026-01-15T07:03:18Z,0.25018,Build and test,2026-01-15T06:41:20Z,job_started_at,970,exact,2026-01-15T06:41:20Z,2026-01-15T07:04:31Z,1391,jobs_window,0,973,success,step_name_anchor,348,1391,ubuntu-latest,1,1,Build and test,Run instrument tests,348,348,2026-01-15T06:57:30Z,2026-01-15T07:03:18Z,0.25018,Build and test,2026-01-15T06:41:20Z,job_started_at,970,exact,2026-01-15T06:57:30Z,973,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-15T06:57:30Z,2026-01-15T07:04:01Z,2026-01-15T06:57:30Z,2026-01-15T07:03:18Z,0,348,43,348,348,1,348,3,0,,0,,2026-03-06T05:58:06.191365+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,21021706265,2402,1,76aea56b291ae26e9f35f07b0f543d2dc3438ae7,2026-01-15T06:14:00Z,2026-01-15T06:14:00Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/21021706265,2026-03-06T05:55:25.220387+00:00,0,1113,success,step_name_anchor,439,1577,ubuntu-latest,1,1,Build and test,Run instrument tests,392,392,2026-01-15T06:32:33Z,2026-01-15T06:39:05Z,0.248573,Build and test,2026-01-15T06:14:02Z,job_started_at,1111,exact,2026-01-15T06:14:02Z,2026-01-15T06:40:19Z,1577,jobs_window,0,1113,success,step_name_anchor,392,1577,ubuntu-latest,1,1,Build and test,Run instrument tests,392,392,2026-01-15T06:32:33Z,2026-01-15T06:39:05Z,0.248573,Build and test,2026-01-15T06:14:02Z,job_started_at,1111,exact,2026-01-15T06:32:33Z,1113,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-15T06:32:33Z,2026-01-15T06:39:52Z,2026-01-15T06:32:33Z,2026-01-15T06:39:05Z,0,392,47,392,392,1,392,3,0,,0,,2026-03-06T05:58:06.512374+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,21021701391,2401,1,17b0f6b3f051eaef3d7687e2bc40b32f27fae37a,2026-01-15T06:13:45Z,2026-01-15T06:13:45Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/21021701391,2026-03-06T05:55:25.546502+00:00,0,1005,success,step_name_anchor,500,1532,ubuntu-latest,1,1,Build and test,Run instrument tests,462,462,2026-01-15T06:30:30Z,2026-01-15T06:38:12Z,0.301567,Build and test,2026-01-15T06:13:47Z,job_started_at,1003,exact,2026-01-15T06:13:47Z,2026-01-15T06:39:19Z,1532,jobs_window,0,1005,success,step_name_anchor,462,1532,ubuntu-latest,1,1,Build and test,Run instrument tests,462,462,2026-01-15T06:30:30Z,2026-01-15T06:38:12Z,0.301567,Build and test,2026-01-15T06:13:47Z,job_started_at,1003,exact,2026-01-15T06:30:30Z,1005,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-15T06:30:30Z,2026-01-15T06:38:50Z,2026-01-15T06:30:30Z,2026-01-15T06:38:12Z,0,462,38,462,462,1,462,2,0,,0,,2026-03-06T05:58:06.814100+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,21021689345,2400,1,643918483e842a8a0ee5713ae89714c94f496ff0,2026-01-15T06:13:13Z,2026-01-15T06:13:13Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/21021689345,2026-03-06T05:55:25.809109+00:00,0,1013,success,step_name_anchor,519,1561,ubuntu-latest,1,1,Build and test,Run instrument tests,475,475,2026-01-15T06:30:06Z,2026-01-15T06:38:01Z,0.304292,Build and test,2026-01-15T06:13:15Z,job_started_at,1011,exact,2026-01-15T06:13:15Z,2026-01-15T06:39:16Z,1561,jobs_window,0,1013,success,step_name_anchor,475,1561,ubuntu-latest,1,1,Build and test,Run instrument tests,475,475,2026-01-15T06:30:06Z,2026-01-15T06:38:01Z,0.304292,Build and test,2026-01-15T06:13:15Z,job_started_at,1011,exact,2026-01-15T06:30:06Z,1013,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-15T06:30:06Z,2026-01-15T06:38:45Z,2026-01-15T06:30:06Z,2026-01-15T06:38:01Z,0,475,44,475,475,1,475,3,0,,0,,2026-03-06T05:58:07.185615+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,21002593300,2395,1,6d1a529954f2d3ceb30d9ec9ac4db0c7c8e6ff07,2026-01-14T16:56:01Z,2026-01-14T16:56:01Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/21002593300,2026-03-06T05:55:26.283921+00:00,0,972,success,step_name_anchor,402,1398,ubuntu-latest,1,1,Build and test,Run instrument tests,343,343,2026-01-14T17:12:13Z,2026-01-14T17:17:56Z,0.245351,Build and test,2026-01-14T16:56:05Z,job_started_at,968,exact,2026-01-14T16:56:05Z,2026-01-14T17:19:23Z,1398,jobs_window,0,972,success,step_name_anchor,343,1398,ubuntu-latest,1,1,Build and test,Run instrument tests,343,343,2026-01-14T17:12:13Z,2026-01-14T17:17:56Z,0.245351,Build and test,2026-01-14T16:56:05Z,job_started_at,968,exact,2026-01-14T17:12:13Z,972,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-14T17:12:13Z,2026-01-14T17:18:55Z,2026-01-14T17:12:13Z,2026-01-14T17:17:56Z,0,343,59,343,343,1,343,3,0,,0,,2026-03-06T05:58:07.526202+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20977735330,2394,1,cd8685284d53e5e1c3276a5a511488f0b80532d1,2026-01-14T00:31:05Z,2026-01-14T00:31:05Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20977735330,2026-03-06T05:55:26.569516+00:00,0,964,success,step_name_anchor,404,1393,ubuntu-latest,1,1,Build and test,Run instrument tests,354,354,2026-01-14T00:47:09Z,2026-01-14T00:53:03Z,0.254128,Build and test,2026-01-14T00:31:07Z,job_started_at,962,exact,2026-01-14T00:31:07Z,2026-01-14T00:54:20Z,1393,jobs_window,0,964,success,step_name_anchor,354,1393,ubuntu-latest,1,1,Build and test,Run instrument tests,354,354,2026-01-14T00:47:09Z,2026-01-14T00:53:03Z,0.254128,Build and test,2026-01-14T00:31:07Z,job_started_at,962,exact,2026-01-14T00:47:09Z,964,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-14T00:47:09Z,2026-01-14T00:53:53Z,2026-01-14T00:47:09Z,2026-01-14T00:53:03Z,0,354,50,354,354,1,354,2,0,,0,,2026-03-06T05:58:07.828130+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20947970600,2388,1,f7ff051418fd4ce8f1d57cad3e1a68beeeefc87b,2026-01-13T07:09:57Z,2026-01-13T07:09:57Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20947970600,2026-03-06T05:55:26.819578+00:00,0,164,success,step_name_anchor,422,587,ubuntu-latest,1,1,Build and test,Run instrument tests,417,417,2026-01-13T07:12:41Z,2026-01-13T07:19:38Z,0.710392,Build and test,2026-01-13T07:09:59Z,job_started_at,162,exact,2026-01-13T07:09:59Z,2026-01-13T07:19:46Z,587,jobs_window,0,164,success,step_name_anchor,417,587,ubuntu-latest,1,1,Build and test,Run instrument tests,417,417,2026-01-13T07:12:41Z,2026-01-13T07:19:38Z,0.710392,Build and test,2026-01-13T07:09:59Z,job_started_at,162,exact,2026-01-13T07:12:41Z,164,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-13T07:12:41Z,2026-01-13T07:19:43Z,2026-01-13T07:12:41Z,2026-01-13T07:19:38Z,0,417,5,417,417,1,417,,0,,0,,2026-03-06T05:58:08.101983+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20944479676,2387,1,f7ff051418fd4ce8f1d57cad3e1a68beeeefc87b,2026-01-13T04:16:35Z,2026-01-13T04:16:35Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20944479676,2026-03-06T05:55:27.136350+00:00,0,1000,success,step_name_anchor,418,1444,ubuntu-latest,1,1,Build and test,Run instrument tests,375,375,2026-01-13T04:33:15Z,2026-01-13T04:39:30Z,0.259695,Build and test,2026-01-13T04:16:37Z,job_started_at,998,exact,2026-01-13T04:16:37Z,2026-01-13T04:40:41Z,1444,jobs_window,0,1000,success,step_name_anchor,375,1444,ubuntu-latest,1,1,Build and test,Run instrument tests,375,375,2026-01-13T04:33:15Z,2026-01-13T04:39:30Z,0.259695,Build and test,2026-01-13T04:16:37Z,job_started_at,998,exact,2026-01-13T04:33:15Z,1000,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-13T04:33:15Z,2026-01-13T04:40:13Z,2026-01-13T04:33:15Z,2026-01-13T04:39:30Z,0,375,43,375,375,1,375,3,0,,0,,2026-03-06T05:58:08.335344+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20924885051,2384,1,65ca333930f0d9d05d969b88718794d54f315a0f,2026-01-12T15:27:01Z,2026-01-12T15:27:01Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20924885051,2026-03-06T05:55:27.460106+00:00,0,994,success,step_name_anchor,367,1395,ubuntu-latest,1,1,Build and test,Run instrument tests,344,344,2026-01-12T15:43:35Z,2026-01-12T15:49:19Z,0.246595,Build and test,2026-01-12T15:27:04Z,job_started_at,991,exact,2026-01-12T15:27:04Z,2026-01-12T15:50:19Z,1395,jobs_window,0,994,success,step_name_anchor,344,1395,ubuntu-latest,1,1,Build and test,Run instrument tests,344,344,2026-01-12T15:43:35Z,2026-01-12T15:49:19Z,0.246595,Build and test,2026-01-12T15:27:04Z,job_started_at,991,exact,2026-01-12T15:43:35Z,994,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-12T15:43:35Z,2026-01-12T15:49:42Z,2026-01-12T15:43:35Z,2026-01-12T15:49:19Z,0,344,23,344,344,1,344,2,0,,0,,2026-03-06T05:58:08.704630+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20889036764,2375,1,e478c6553431efbf3662bda518c3c724d97f6f3a,2026-01-11T03:50:43Z,2026-01-11T03:50:43Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20889036764,2026-03-06T05:55:27.712397+00:00,0,933,success,step_name_anchor,365,1325,ubuntu-latest,1,1,Build and test,Run instrument tests,338,338,2026-01-11T04:06:16Z,2026-01-11T04:11:54Z,0.255094,Build and test,2026-01-11T03:50:46Z,job_started_at,930,exact,2026-01-11T03:50:46Z,2026-01-11T04:12:51Z,1325,jobs_window,0,933,success,step_name_anchor,338,1325,ubuntu-latest,1,1,Build and test,Run instrument tests,338,338,2026-01-11T04:06:16Z,2026-01-11T04:11:54Z,0.255094,Build and test,2026-01-11T03:50:46Z,job_started_at,930,exact,2026-01-11T04:06:16Z,933,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-11T04:06:16Z,2026-01-11T04:12:21Z,2026-01-11T04:06:16Z,2026-01-11T04:11:54Z,0,338,27,338,338,1,338,3,0,,0,,2026-03-06T05:58:08.995017+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20883607700,2372,1,d0f57ffc4a9ef23424ab053dd590aa42f9c582b0,2026-01-10T19:59:24Z,2026-01-10T19:59:24Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20883607700,2026-03-06T05:55:28.089324+00:00,0,1049,success,step_name_anchor,403,1482,ubuntu-latest,1,1,Build and test,Run instrument tests,349,349,2026-01-10T20:16:53Z,2026-01-10T20:22:42Z,0.235493,Build and test,2026-01-10T19:59:26Z,job_started_at,1047,exact,2026-01-10T19:59:26Z,2026-01-10T20:24:08Z,1482,jobs_window,0,1049,success,step_name_anchor,349,1482,ubuntu-latest,1,1,Build and test,Run instrument tests,349,349,2026-01-10T20:16:53Z,2026-01-10T20:22:42Z,0.235493,Build and test,2026-01-10T19:59:26Z,job_started_at,1047,exact,2026-01-10T20:16:53Z,1049,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-10T20:16:53Z,2026-01-10T20:23:36Z,2026-01-10T20:16:53Z,2026-01-10T20:22:42Z,0,349,54,349,349,1,349,3,0,,0,,2026-03-06T05:58:09.398469+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20883596908,2371,1,31c6d33fe63203beb4d5e65ce49d86f4a37fb6e0,2026-01-10T19:58:06Z,2026-01-10T19:58:06Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20883596908,2026-03-06T05:55:28.416848+00:00,0,995,success,step_name_anchor,460,1477,ubuntu-latest,1,1,Build and test,Run instrument tests,423,423,2026-01-10T20:14:41Z,2026-01-10T20:21:44Z,0.286391,Build and test,2026-01-10T19:58:09Z,job_started_at,992,exact,2026-01-10T19:58:09Z,2026-01-10T20:22:46Z,1477,jobs_window,0,995,success,step_name_anchor,423,1477,ubuntu-latest,1,1,Build and test,Run instrument tests,423,423,2026-01-10T20:14:41Z,2026-01-10T20:21:44Z,0.286391,Build and test,2026-01-10T19:58:09Z,job_started_at,992,exact,2026-01-10T20:14:41Z,995,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-10T20:14:41Z,2026-01-10T20:22:21Z,2026-01-10T20:14:41Z,2026-01-10T20:21:44Z,0,423,37,423,423,1,423,2,0,,0,,2026-03-06T05:58:09.763569+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20874676828,2366,1,83377a3c605a2958117effae1be9093b9600cd91,2026-01-10T07:06:07Z,2026-01-10T07:06:07Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20874676828,2026-03-06T05:55:28.763443+00:00,0,179,success,step_name_anchor,337,513,ubuntu-latest,1,1,Build and test,Run instrument tests,335,335,2026-01-10T07:09:06Z,2026-01-10T07:14:41Z,0.653021,Build and test,2026-01-10T07:06:13Z,job_started_at,173,exact,2026-01-10T07:06:13Z,2026-01-10T07:14:46Z,513,jobs_window,0,179,success,step_name_anchor,335,513,ubuntu-latest,1,1,Build and test,Run instrument tests,335,335,2026-01-10T07:09:06Z,2026-01-10T07:14:41Z,0.653021,Build and test,2026-01-10T07:06:13Z,job_started_at,173,exact,2026-01-10T07:09:06Z,179,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-10T07:09:06Z,2026-01-10T07:14:43Z,2026-01-10T07:09:06Z,2026-01-10T07:14:41Z,0,335,2,335,335,1,335,,0,,0,,2026-03-06T05:58:10.045281+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20869497130,2364,1,83377a3c605a2958117effae1be9093b9600cd91,2026-01-10T00:21:56Z,2026-01-10T00:21:56Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20869497130,2026-03-06T05:55:29.115255+00:00,0,967,success,step_name_anchor,387,1385,ubuntu-latest,1,1,Build and test,Run instrument tests,340,340,2026-01-10T00:38:03Z,2026-01-10T00:43:43Z,0.245487,Build and test,2026-01-10T00:21:59Z,job_started_at,964,exact,2026-01-10T00:21:59Z,2026-01-10T00:45:04Z,1385,jobs_window,0,967,success,step_name_anchor,340,1385,ubuntu-latest,1,1,Build and test,Run instrument tests,340,340,2026-01-10T00:38:03Z,2026-01-10T00:43:43Z,0.245487,Build and test,2026-01-10T00:21:59Z,job_started_at,964,exact,2026-01-10T00:38:03Z,967,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-10T00:38:03Z,2026-01-10T00:44:30Z,2026-01-10T00:38:03Z,2026-01-10T00:43:43Z,0,340,47,340,340,1,340,4,0,,0,,2026-03-06T05:58:10.353553+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20836526811,2362,1,3cd652b40d6b34f91a332a800d22c6e14debf64b,2026-01-09T00:17:18Z,2026-01-09T00:17:18Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20836526811,2026-03-06T05:55:29.406196+00:00,0,989,success,step_name_anchor,434,1443,ubuntu-latest,1,1,Build and test,Run instrument tests,374,374,2026-01-09T00:33:47Z,2026-01-09T00:40:01Z,0.259182,Build and test,2026-01-09T00:17:25Z,job_started_at,982,exact,2026-01-09T00:17:25Z,2026-01-09T00:41:28Z,1443,jobs_window,0,989,success,step_name_anchor,374,1443,ubuntu-latest,1,1,Build and test,Run instrument tests,374,374,2026-01-09T00:33:47Z,2026-01-09T00:40:01Z,0.259182,Build and test,2026-01-09T00:17:25Z,job_started_at,982,exact,2026-01-09T00:33:47Z,989,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-09T00:33:47Z,2026-01-09T00:41:01Z,2026-01-09T00:33:47Z,2026-01-09T00:40:01Z,0,374,60,374,374,1,374,3,0,,0,,2026-03-06T05:58:10.638951+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20826180477,2358,1,9df96d00adde8261fe0d197796a34f14346cf0dc,2026-01-08T17:43:50Z,2026-01-08T17:43:50Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20826180477,2026-03-06T05:55:29.832429+00:00,0,990,success,step_name_anchor,368,1383,ubuntu-latest,1,1,Build and test,Run instrument tests,343,343,2026-01-08T18:00:20Z,2026-01-08T18:06:03Z,0.248012,Build and test,2026-01-08T17:43:53Z,job_started_at,987,exact,2026-01-08T17:43:53Z,2026-01-08T18:06:56Z,1383,jobs_window,0,990,success,step_name_anchor,343,1383,ubuntu-latest,1,1,Build and test,Run instrument tests,343,343,2026-01-08T18:00:20Z,2026-01-08T18:06:03Z,0.248012,Build and test,2026-01-08T17:43:53Z,job_started_at,987,exact,2026-01-08T18:00:20Z,990,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-08T18:00:20Z,2026-01-08T18:06:28Z,2026-01-08T18:00:20Z,2026-01-08T18:06:03Z,0,343,25,343,343,1,343,4,0,,0,,2026-03-06T05:58:11.014783+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20773568490,2357,1,1b3534bc9745cb142c49a8544c62a25b40497c96,2026-01-07T07:09:51Z,2026-01-07T07:09:51Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20773568490,2026-03-06T05:55:30.163594+00:00,0,149,success,step_name_anchor,320,469,ubuntu-latest,1,1,Build and test,Run instrument tests,318,318,2026-01-07T07:12:20Z,2026-01-07T07:17:38Z,0.678038,Build and test,2026-01-07T07:09:54Z,job_started_at,146,exact,2026-01-07T07:09:54Z,2026-01-07T07:17:43Z,469,jobs_window,0,149,success,step_name_anchor,318,469,ubuntu-latest,1,1,Build and test,Run instrument tests,318,318,2026-01-07T07:12:20Z,2026-01-07T07:17:38Z,0.678038,Build and test,2026-01-07T07:09:54Z,job_started_at,146,exact,2026-01-07T07:12:20Z,149,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-07T07:12:20Z,2026-01-07T07:17:40Z,2026-01-07T07:12:20Z,2026-01-07T07:17:38Z,0,318,2,318,318,1,318,,0,,0,,2026-03-06T05:58:11.294819+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,20765274133,2356,1,1b3534bc9745cb142c49a8544c62a25b40497c96,2026-01-06T23:24:51Z,2026-01-06T23:24:51Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/20765274133,2026-03-06T05:55:30.501896+00:00,0,1025,success,step_name_anchor,398,1449,ubuntu-latest,1,1,Build and test,Run instrument tests,354,354,2026-01-06T23:41:56Z,2026-01-06T23:47:50Z,0.244306,Build and test,2026-01-06T23:24:53Z,job_started_at,1023,exact,2026-01-06T23:24:53Z,2026-01-06T23:49:02Z,1449,jobs_window,0,1025,success,step_name_anchor,354,1449,ubuntu-latest,1,1,Build and test,Run instrument tests,354,354,2026-01-06T23:41:56Z,2026-01-06T23:47:50Z,0.244306,Build and test,2026-01-06T23:24:53Z,job_started_at,1023,exact,2026-01-06T23:41:56Z,1025,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2026-01-06T23:41:56Z,2026-01-06T23:48:34Z,2026-01-06T23:41:56Z,2026-01-06T23:47:50Z,0,354,44,354,354,1,354,2,0,,0,,2026-03-06T05:58:11.541729+00:00
